"t_us","t_s","weight_raw_kg","offset_raw_kg","weight_adj_kg","weight_raw_N","weight_adj_N"
1350030,1.35003,-0.000299215316772461,0,-0.000299215316772461,-0.00293429988622665,-0.00293429988622665
1361495,1.361495,0.00815331935882568,0,0.00815331935882568,0.0799567492902279,0.0799567492902279
1372961,1.372961,0.0142871141433716,0,0.0142871141433716,0.140108727914095,0.140108727914095
1384427,1.384427,0.0103974342346191,0,0.0103974342346191,0.101963998436928,0.101963998436928
1395892,1.395892,0.00733053684234619,0,0.00733053684234619,0.0718880091249943,0.0718880091249943
1407358,1.407358,0.00426363945007324,0,0.00426363945007324,0.0418120198130608,0.0418120198130608
1418824,1.418824,0.00845253467559814,0,0.00845253467559814,0.0828910491764545,0.0828910491764545
1430289,1.430289,0.00351572036743164,0,0.00351572036743164,0.0344774391412735,0.0344774391412735
1441754,1.441754,-0.00635814666748047,0,-0.00635814666748047,-0.0623521190166473,-0.0623521190166473
1453219,1.453219,0,0,0,0,0
1464682,1.464682,0.0103974342346191,0,0.0103974342346191,0.101963998436928,0.101963998436928
1476150,1.47615,0.00284242630004883,0,0.00284242630004883,0.0278746798753738,0.0278746798753738
1487617,1.487617,-0.00246846675872803,0,-0.00246846675872803,-0.0242073895394802,-0.0242073895394802
1499084,1.499084,0.000673174858093262,0,0.000673174858093262,0.00660159022212028,0.00660159022212028
1522015,1.522015,-0.00194478034973145,0,-0.00194478034973145,-0.0190717802166939,-0.0190717802166939
1533480,1.53348,0.0169051885604858,0,0.0169051885604858,0.165783267396688,0.165783267396688
1544944,1.544944,0.0185507535934448,0,0.0185507535934448,0.181920747727156,0.181920747727156
1556408,1.556408,-0.00164568424224854,0,-0.00164568424224854,-0.0161386493742466,-0.0161386493742466
1567874,1.567874,-0.0121926069259644,0,-0.0121926069259644,-0.119568628710508,-0.119568628710508
1579339,1.579339,-0.00613367557525635,0,-0.00613367557525635,-0.0601508095800877,-0.0601508095800877
1590804,1.590804,-0.00613367557525635,0,-0.00613367557525635,-0.0601508095800877,-0.0601508095800877
1602267,1.602267,-0.00224399566650391,0,-0.00224399566650391,-0.0220060801029205,-0.0220060801029205
1613731,1.613731,-0.00112199783325195,0,-0.00112199783325195,-0.0110030400514603,-0.0110030400514603
1625196,1.625196,-0.00396442413330078,0,-0.00396442413330078,-0.0388777199268341,-0.0388777199268341
1636659,1.636659,0.00807857513427734,0,0.00807857513427734,0.0792237588405609,0.0792237588405609
1648133,1.648133,0.0191491842269897,0,0.0191491842269897,0.187789347499609,0.187789347499609
1659590,1.65959,0.0150351524353027,0,0.0150351524353027,0.147444477629662,0.147444477629662
1671053,1.671053,0.00575971603393555,0,0.00575971603393555,0.056483519244194,0.056483519244194
1682518,1.682518,0.00216925144195557,0,0.00216925144195557,0.0212730896532536,0.0212730896532536
1705445,1.705445,-0.00433850288391113,0,-0.00433850288391113,-0.0425461793065071,-0.0425461793065071
1716910,1.71691,0.0088266134262085,0,0.0088266134262085,0.0865595085561275,0.0865595085561275
1728374,1.728374,0.0129406452178955,0,0.0129406452178955,0.126904378426075,0.126904378426075
1739840,1.73984,0.0100233554840088,0,0.0100233554840088,0.0982955390572548,0.0982955390572548
1751306,1.751306,0.00561010837554932,0,0.00561010837554932,0.0550163693010807,0.0550163693010807
1762772,1.762772,-0.0118186473846436,0,-0.0118186473846436,-0.115901338374615,-0.115901338374615
1774239,1.774239,-0.00635814666748047,0,-0.00635814666748047,-0.0623521190166473,-0.0623521190166473
1785703,1.785703,0.0154091119766235,0,0.0154091119766235,0.151111767965555,0.151111767965555
1797167,1.797167,0.0201215744018555,0,0.0201215744018555,0.197325237607956,0.197325237607956
1808632,1.808632,0.0154838562011719,0,0.0154838562011719,0.151844758415222,0.151844758415222
1820094,1.820094,0.0023188591003418,0,0.0023188591003418,0.0227402395963669,0.0227402395963669
1831559,1.831559,-0.0111453533172607,0,-0.0111453533172607,-0.109298579108715,-0.109298579108715
1843023,1.843023,-0.00134646892547607,0,-0.00134646892547607,-0.0132043494880199,-0.0132043494880199
1854488,1.854488,-0.00374007225036621,0,-0.00374007225036621,-0.0366775795340538,-0.0366775795340538
1865955,1.865955,-0.00441324710845947,0,-0.00441324710845947,-0.0432791697561741,-0.0432791697561741
1888884,1.888884,-0.0108462572097778,0,-0.0108462572097778,-0.106365448266268,-0.106365448266268
1900349,1.900349,-0.000523567199707031,0,-0.000523567199707031,-0.00513444027900696,-0.00513444027900696
1911813,1.911813,0.00299203395843506,0,0.00299203395843506,0.0293418298184872,0.0293418298184872
1923278,1.923278,0.00927543640136719,0,0.00927543640136719,0.0909609583854675,0.0909609583854675
1934742,1.934742,-0.00366520881652832,0,-0.00366520881652832,-0.0359434200406075,-0.0359434200406075
1946207,1.946207,-0.00314164161682129,0,-0.00314164161682129,-0.0308089797616005,-0.0308089797616005
1957673,1.957673,-0.0068817138671875,0,-0.0068817138671875,-0.0674865592956543,-0.0674865592956543
1969137,1.969137,-0.00620853900909424,0,-0.00620853900909424,-0.060884969073534,-0.060884969073534
1980602,1.980602,-0.00201964378356934,0,-0.00201964378356934,-0.0198059397101402,-0.0198059397101402
1992065,1.992065,0.0121926069259644,0,0.0121926069259644,0.119568628710508,0.119568628710508
2003532,2.003532,0.00561010837554932,0,0.00561010837554932,0.0550163693010807,0.0550163693010807
2014998,2.014998,-0.00022435188293457,0,-0.00022435188293457,-0.0022001403927803,-0.0022001403927803
2026463,2.026463,0.00239360332489014,0,0.00239360332489014,0.0234732300460339,0.0234732300460339
2037928,2.037928,-0.00755488872528076,0,-0.00755488872528076,-0.0740881495177746,-0.0740881495177746
2049395,2.049395,-0.00860214233398438,0,-0.00860214233398438,-0.0843581991195679,-0.0843581991195679
2072326,2.072326,-0.00598406791687012,0,-0.00598406791687012,-0.0586836596369743,-0.0586836596369743
2083791,2.083791,-0.00523614883422852,0,-0.00523614883422852,-0.0513490789651871,-0.0513490789651871
2095256,2.095256,-0.0026928186416626,0,-0.0026928186416626,-0.0264075299322605,-0.0264075299322605
2106721,2.106721,0.00583446025848389,0,0.00583446025848389,0.057216509693861,0.057216509693861
2118186,2.118186,0.00157082080841064,0,0.00157082080841064,0.0154044898808002,0.0154044898808002
2129651,2.129651,-0.00561010837554932,0,-0.00561010837554932,-0.0550163693010807,-0.0550163693010807
2141116,2.141116,-0.00216925144195557,0,-0.00216925144195557,-0.0212730896532536,-0.0212730896532536
2152581,2.152581,0.00912582874298096,0,0.00912582874298096,0.0894938084423542,0.0894938084423542
2164047,2.164047,0.0213931798934937,0,0.0213931798934937,0.20979542760253,0.20979542760253
2175512,2.175512,0.000299215316772461,0,0.000299215316772461,0.00293429988622665,0.00293429988622665
2186979,2.186979,-0.00912582874298096,0,-0.00912582874298096,-0.0894938084423542,-0.0894938084423542
2198447,2.198447,-0.00643289089202881,0,-0.00643289089202881,-0.0630851094663143,-0.0630851094663143
2209915,2.209915,-0.0103225708007812,0,-0.0103225708007812,-0.101229838943481,-0.101229838943481
2221384,2.221384,-0.0175783634185791,0,-0.0175783634185791,-0.172384857618809,-0.172384857618809
2232850,2.23285,-0.0116690397262573,0,-0.0116690397262573,-0.114434188431501,-0.114434188431501
2255788,2.255788,0.0165311098098755,0,0.0165311098098755,0.162114808017015,0.162114808017015
2267255,2.267255,0.0237869024276733,0,0.0237869024276733,0.233269826692343,0.233269826692343
2278724,2.278724,0.00142121315002441,0,0.00142121315002441,0.0139373399376869,0.0139373399376869
2290193,2.290193,-0.00695657730102539,0,-0.00695657730102539,-0.0682207187891006,-0.0682207187891006
2301660,2.30166,-0.00553524494171143,0,-0.00553524494171143,-0.0542822098076344,-0.0542822098076344
2313129,2.313129,-0.000822782516479492,0,-0.000822782516479492,-0.00806874016523361,-0.00806874016523361
2324596,2.324596,-0.00523614883422852,0,-0.00523614883422852,-0.0513490789651871,-0.0513490789651871
2336064,2.336064,-0.00912582874298096,0,-0.00912582874298096,-0.0894938084423542,-0.0894938084423542
2347533,2.347533,0.0087517499923706,0,0.0087517499923706,0.0858253490626812,0.0858253490626812
2359001,2.359001,0.00179529190063477,0,0.00179529190063477,0.0176057993173599,0.0176057993173599
2370470,2.37047,-0.00598406791687012,0,-0.00598406791687012,-0.0586836596369743,-0.0586836596369743
2381937,2.381937,0.001944899559021,0,0.001944899559021,0.0190729492604732,0.0190729492604732
2393404,2.393404,0.0130155086517334,0,0.0130155086517334,0.127638537919521,0.127638537919521
2404873,2.404873,0.00598406791687012,0,0.00598406791687012,0.0586836596369743,0.0586836596369743
2416341,2.416341,-0.00703132152557373,0,-0.00703132152557373,-0.0689537092387676,-0.0689537092387676
2439278,2.439278,-0.00665736198425293,0,-0.00665736198425293,-0.065286418902874,-0.065286418902874
2450746,2.450746,-0.00531089305877686,0,-0.00531089305877686,-0.052082069414854,-0.052082069414854
2462215,2.462215,-0.00478732585906982,0,-0.00478732585906982,-0.0469476291358471,-0.0469476291358471
2473682,2.473682,-0.00852739810943604,0,-0.00852739810943604,-0.0836252086699009,-0.0836252086699009
2485150,2.48515,0.00718092918395996,0,0.00718092918395996,0.0704208591818809,0.0704208591818809
2496619,2.496619,0.00845253467559814,0,0.00845253467559814,0.0828910491764545,0.0828910491764545
2508087,2.508087,0.00351572036743164,0,0.00351572036743164,0.0344774391412735,0.0344774391412735
2531021,2.531021,-0.00119686126708984,0,-0.00119686126708984,-0.0117371995449066,-0.0117371995449066
2542489,2.542489,-0.0065077543258667,0,-0.0065077543258667,-0.0638192689597607,-0.0638192689597607
2553957,2.553957,0.000523567199707031,0,0.000523567199707031,0.00513444027900696,0.00513444027900696
2565425,2.565425,0.0240112543106079,0,0.0240112543106079,0.235469967085123,0.235469967085123
2576893,2.576893,0.0191491842269897,0,0.0191491842269897,0.187789347499609,0.187789347499609
2588361,2.588361,0.00613367557525635,0,0.00613367557525635,0.0601508095800877,0.0601508095800877
2599828,2.599828,0.00329124927520752,0,0.00329124927520752,0.0322761297047138,0.0322761297047138
2611297,2.611297,0.0139878988265991,0,0.0139878988265991,0.137174428027868,0.137174428027868
2634231,2.634231,0.0113698244094849,0,0.0113698244094849,0.111499888545275,0.111499888545275
2645701,2.645701,0.000748038291931152,0,0.000748038291931152,0.00733574971556663,0.00733574971556663
2657170,2.65717,0.00501167774200439,0,0.00501167774200439,0.0491477695286274,0.0491477695286274
2668640,2.66864,0.00157082080841064,0,0.00157082080841064,0.0154044898808002,0.0154044898808002
2680110,2.68011,0.0041888952255249,0,0.0041888952255249,0.0410790293633938,0.0410790293633938
